Date,VFINX,vix,vfx,vbx,spx,usdx,tnx,nasdaq,dji,oil,apple,msft,google,amazon,spyVol
2010-11-24,91.16220092773438,19.559999465942383,91.16220092773438,8.332527160644531,2010.56005859375,79.87000274658203,2.9140000343322754,2158.0,11187.2802734375,83.86000061035156,9.698659896850586,20.170921325683594,297.78277587890625,177.25,140046100.0
2010-11-26,90.5029067993164,22.219999313354492,90.5029067993164,8.348013877868652,1996.030029296875,,,,11091.8701171875,,9.704815864562988,20.075515747070312,295.2952880859375,177.1999969482422,76007800.0
2010-11-29,90.40401458740234,21.530000686645508,90.40401458740234,8.355759620666504,1993.8299560546875,80.83999633789062,2.822000026702881,2145.5,11052.490234375,85.7300033569336,9.762432098388672,20.123220443725586,291.3463439941406,179.49000549316406,223642300.0
2010-11-30,89.86009979248047,23.540000915527344,89.86009979248047,8.385259628295898,1981.8399658203125,81.19999694824219,2.796999931335449,2117.0,11006.01953125,84.11000061035156,9.586204528808594,20.083459854125977,278.1331481933594,175.39999389648438,233930700.0
2010-12-01,91.81322479248047,21.360000610351562,91.81322479248047,8.323144912719727,2024.969970703125,80.70999908447266,2.9639999866485596,2158.5,11255.7802734375,86.75,9.747952461242676,20.70362091064453,282.45745849609375,176.5500030517578,221037200.0
2010-12-02,92.99165344238281,19.389999389648438,92.99165344238281,8.315381050109863,2050.9599609375,80.30000305175781,3.0,2187.0,11362.41015625,88.0,9.801867485046387,21.379426956176758,286.1961975097656,176.52999877929688,191213600.0
2010-12-03,93.2389144897461,18.010000228881836,93.2389144897461,8.323144912719727,2056.39990234375,79.37999725341797,3.0169999599456787,2187.25,11382.08984375,89.19000244140625,9.779994010925293,21.4827880859375,286.7867736816406,175.67999267578125,151288900.0
2010-12-06,93.12355041503906,18.020000457763672,93.12355041503906,8.354206085205078,2053.800048828125,79.56999969482422,2.940999984741211,2190.5,11362.1904296875,89.37999725341797,9.863485336303711,21.33966827392578,289.469482421875,178.0500030517578,103050500.0
2010-12-07,93.17298126220703,17.989999771118164,93.17298126220703,8.29209041595459,2054.889892578125,79.86000061035156,3.1649999618530273,2190.0,11359.16015625,88.69000244140625,9.803715705871582,21.363521575927734,293.8638610839844,176.77000427246094,206581000.0
2010-12-08,93.54381561279297,17.739999771118164,93.54381561279297,8.25326919555664,2063.030029296875,80.0,3.2360000610351562,2200.5,11372.48046875,88.27999877929688,9.889982223510742,21.649747848510742,295.5655517578125,176.2899932861328,138019200.0
2010-12-09,93.90641021728516,17.25,93.90641021728516,8.25326919555664,2071.1201171875,80.06999969482422,3.2230000495910645,2201.25,11370.0595703125,88.37000274658203,9.851471900939941,21.530488967895508,296.0460510253906,174.85000610351562,123705100.0
2010-12-10,94.47505187988281,17.610000610351562,94.47505187988281,8.229979515075684,2083.570068359375,80.06999969482422,3.2960000038146973,2216.5,11410.3203125,87.79000091552734,9.876118659973145,21.737205505371094,296.4013977050781,175.6199951171875,117571700.0
2010-12-13,94.4915542602539,17.549999237060547,94.4915542602539,8.245511054992676,2084.0,79.27999877929688,3.2829999923706055,2211.75,11428.5595703125,88.61000061035156,9.910317420959473,21.6656494140625,297.60760498046875,174.25,133812700.0
2010-12-14,94.573974609375,17.610000610351562,94.573974609375,8.206687927246094,2085.929931640625,79.37000274658203,3.4549999237060547,2215.25,11476.5400390625,88.27999877929688,9.867798805236816,21.959836959838867,297.75274658203125,173.94000244140625,147249600.0
